name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
L'Ermitage Hôtel Cuisine-à-Manger,https://www.tripadvisor.fr/Hotel_Review-g1167990-d1163918-Reviews-L_Ermitage_Hotel_Cuisine_a_Manger-Saint_Cyr_au_Mont_d_Or_Rhone_Auvergne_Rhone_Alpes.html,"75 route du Mont Cindre, 69450 Saint Cyr au Mont d'Or France",139,,Saint Cyr au Mont d'Or  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Rhone||Saint Cyr au Mont d'Or,3.5,4.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Randonnée||Ping-pong||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Petit-bain||Clôture entourant la piscine||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Salle de réception||Salles de réunion||Spa||Stockage des bagages||Journal||Hôtel non-fumeurs||Cuisine commune||Réception 24 heures sur 24||Climatisation||Bureau||Service en chambre||Coffre-fort||Téléphone||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Penderie||Service de réveil/réveil-matin||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Randonnée||Ping-pong||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Petit-bain||Clôture entourant la piscine||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Salle de réception||Salles de réunion||Spa||Stockage des bagages||Journal||Hôtel non-fumeurs||Cuisine commune||Réception 24 heures sur 24||Climatisation||Bureau||Service en chambre||Coffre-fort||Téléphone||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Penderie||Service de réveil/réveil-matin||Chambres non-fumeurs||Chambres familiales
Hotel Mercure Roeselare,https://www.tripadvisor.fr/Hotel_Review-g641832-d6756471-Reviews-Hotel_Mercure_Roeselare-Roeselare_West_Flanders_Province.html,"Kwadestraat 149, Roeselare 8800 Belgique",,1 sur 6,Roeselare  ,Belgique  ,Europe||Belgique||Flandres||Flandre occidentale||Roeselare,4.0,4.0,Moderne||Intermédiaire,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking public payant sur site||Garage||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Menus spéciaux||Distributeur automatique||Salle de réception||Salles de réunion||Journal||Hôtel non-fumeurs||Solarium||Nettoyage à sec||Service de blanchisserie||Cirage||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking public payant sur site||Garage||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Menus spéciaux||Distributeur automatique||Salle de réception||Salles de réunion||Journal||Hôtel non-fumeurs||Solarium||Nettoyage à sec||Service de blanchisserie||Cirage||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites
Sofitel Brussels Le Louise,https://www.tripadvisor.fr/Hotel_Review-g1136493-d604552-Reviews-Sofitel_Brussels_Le_Louise-Ixelles_Brussels.html,"Avenue de la Toison d'Or 40, Ixelles, Bruxelles 1050 Belgique",,3 sur 15,Ixelles  ,Belgique  ,Europe||Belgique||Bruxelles||Ixelles,4.5,5.0,Au centre-ville,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Vin/champagne||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Minibar||Bouilloire électrique||Radio||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Chambres non-fumeurs||Suites||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Vin/champagne||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Minibar||Bouilloire électrique||Radio||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Chambres non-fumeurs||Suites
Riad Jemalhi Mogador,https://www.tripadvisor.fr/Hotel_Review-g298349-d585136-Reviews-Riad_Jemalhi_Mogador-Essaouira_Marrakech_Safi.html,"6 Rue Sidi Ahmed Ouharoune, Essaouira 44000 Maroc",,121 sur 207 B&B/auberges à Essaouira,Essaouira  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Essaouira,3.5,2.0,,Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Location de vélos||Randonnée||Babysitting||Service d'autobus||Massage en couple||Terrasse sur le toit||Internet||Petit-déjeuner dans la chambre||Équitation||Planche à voile||Location de voitures||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage||Massage du cou||Solarium||Stockage des bagages||Hôtel non-fumeurs||Salon commun/espace TV||Réception 24 heures sur 24||Arrivée/départ express||Service de ménage||Service en chambre||Couverture chauffante||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Location de vélos||Randonnée||Babysitting||Service d'autobus||Massage en couple||Terrasse sur le toit||Internet||Petit-déjeuner dans la chambre||Équitation||Planche à voile||Location de voitures||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage||Massage du cou||Solarium||Stockage des bagages||Hôtel non-fumeurs||Salon commun/espace TV||Réception 24 heures sur 24||Arrivée/départ express||Service de ménage||Service en chambre||Couverture chauffante||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Sofitel Essaouira Mogador Golf & Spa,https://www.tripadvisor.fr/Hotel_Review-g298349-d1940938-Reviews-Sofitel_Essaouira_Mogador_Golf_Spa-Essaouira_Marrakech_Safi.html,"Domaine Mogador, Essaouira 44000 Maroc",110,27 sur 89,Essaouira  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Essaouira,4.0,5.0,Superbe vue||Vue sur le parc,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar côté piscine||Location de vélos||Terrain de golf||Babysitting||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Divertissements le soir||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Services de navette/taxi gratuits||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Chaises longues/chaises de plage||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar côté piscine||Location de vélos||Terrain de golf||Babysitting||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Divertissements le soir||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Services de navette/taxi gratuits||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Chaises longues/chaises de plage||Service de majordome||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Plaza Hotel & Casino,https://www.tripadvisor.fr/Hotel_Review-g45963-d97815-Reviews-Plaza_Hotel_Casino-Las_Vegas_Nevada.html,"1 S Main St, Las Vegas, NV 89101-6370",44,106 sur 282,Las Vegas  ,Nevada (NV)  ,États-Unis||Nevada(NV)||Las Vegas,3.5,3.0,Vue sur la ville||Au centre-ville,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Casino et jeux d'argent||Salle de jeux||Location de voitures||Service de voiturier||Wi-Fi||Jacuzzi||Piscine sur le toit||Piscine extérieure||Piscine chauffée||Café||Restaurant||Petit-déjeuner disponible||Happy Hour||Salle à manger extérieure||Distributeur automatique||Bar côté piscine||Divertissements le soir||Discothèque/DJ||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Sécurité 24 heures sur 24||Stockage des bagages||Chapelle/lieu de culte||Supérette||Change des devises||Boutique de cadeaux||Boutiques||Solarium||Chaises longues/chaises de plage||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Chambre hypoallergénique||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||TV par câble/satellite||Produits de toilette gratuits||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres fumeurs disponibles||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Casino et jeux d'argent||Salle de jeux||Location de voitures||Service de voiturier||Wi-Fi||Jacuzzi||Piscine sur le toit||Piscine extérieure||Piscine chauffée||Café||Restaurant||Petit-déjeuner disponible||Happy Hour||Salle à manger extérieure||Distributeur automatique||Bar côté piscine||Divertissements le soir||Discothèque/DJ||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Sécurité 24 heures sur 24||Stockage des bagages||Chapelle/lieu de culte||Supérette||Change des devises||Boutique de cadeaux||Boutiques||Solarium||Chaises longues/chaises de plage||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Chambre hypoallergénique||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||TV par câble/satellite||Produits de toilette gratuits||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres fumeurs disponibles
Royal Decameron Tafoukt Beach Hotel,https://www.tripadvisor.fr/Hotel_Review-g293731-d594772-Reviews-Royal_Decameron_Tafoukt_Beach_Hotel-Agadir_Souss_Massa.html,"Boulevard du 20 Aout, Agadir 80000 Maroc",,23 sur 87,Agadir  ,Maroc  ,Afrique||Maroc||Région de Souss-Massa-Draa||Agadir,4.0,4.0,Vue sur la baie||Complexe familial,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Personnel en charge du divertissement||Babysitting||Parking||Internet||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Snack-bar||Bar côté piscine||Divertissements le soir||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Navette aéroport||Salle de réception||Salles de réunion||Salon||Concierge||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Coffre-fort||Coin salon||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Personnel en charge du divertissement||Babysitting||Parking||Internet||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Snack-bar||Bar côté piscine||Divertissements le soir||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Navette aéroport||Salle de réception||Salles de réunion||Salon||Concierge||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Coffre-fort||Coin salon||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Grand Hôtel & Spa NUXE Serre Chevalier,https://www.tripadvisor.fr/Hotel_Review-g3849260-d1160721-Reviews-Le_Grand_Hotel_Spa_Nuxe_Serre_Chevalier-Chantemerle_Saint_Chaffrey_Hautes_Alpes_Prove.html,"Place du Télépherique, 05330 Chantemerle, Saint-Chaffrey France",179,1 sur 2,Chantemerle  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Hautes-Alpes||Saint-Chaffrey||Chantemerle,4.5,3.0,Superbe vue||Familial,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Vestiaires du spa/centre de remise en forme||Bar/lounge||Salle de jeux||Randonnée||Activités pour les enfants (Enfants/Pour les familles)||Parking sécurisé||Wi-Fi||Jacuzzi||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Vin/champagne||Location de skis||École de ski||Ski||Bowling hors site||Jeux de société/puzzles||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Massage||Solarium||Bain de vapeur||Skis aux pieds||Stockage des bagages||Concierge||Hôtel non-fumeurs||Arrivée/départ privé||Chambres insonorisées||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Vestiaires du spa/centre de remise en forme||Bar/lounge||Salle de jeux||Randonnée||Activités pour les enfants (Enfants/Pour les familles)||Parking sécurisé||Wi-Fi||Jacuzzi||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Vin/champagne||Location de skis||École de ski||Ski||Bowling hors site||Jeux de société/puzzles||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Massage||Solarium||Bain de vapeur||Skis aux pieds||Stockage des bagages||Concierge||Hôtel non-fumeurs||Arrivée/départ privé||Chambres insonorisées||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
The Resident Soho,https://www.tripadvisor.fr/Hotel_Review-g186338-d4062677-Reviews-The_Resident_Soho-London_England.html,"10 Carlisle Street Soho, Londres W1D 3BR Angleterre",157,39 sur 1 155,Londres  ,Royaume-Uni (UK)  ,Europe||Royaume-Uni(UK)||Angleterre||Londres,5.0,4.0,Au centre-ville||Branché,Internet haut débit gratuit (Wi-Fi)||Café soluble offert||Chaînes de télévision pour enfants||Service de taxi||Stockage des bagages||Concierge||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Thé offert||Distributeur automatique||Journal||Hôtel non-fumeurs||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Téléphone||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Kitchenette||Micro-ondes||Réfrigérateur||Sèche-cheveux||Chambres non-fumeurs||Suites||Internet haut débit gratuit (Wi-Fi)||Café soluble offert||Chaînes de télévision pour enfants||Service de taxi||Stockage des bagages||Concierge||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Thé offert||Distributeur automatique||Journal||Hôtel non-fumeurs||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Téléphone||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Kitchenette||Micro-ondes||Réfrigérateur||Sèche-cheveux||Chambres non-fumeurs||Suites
Hotel Corte Bianca - Adults Only,https://www.tripadvisor.fr/Hotel_Review-g1028602-d1176965-Reviews-Hotel_Corte_Bianca_Adults_Only-Cardedu_Province_of_Ogliastra_Sardinia.html,"Localita Foddini 1 Marina di Cardedu, 08040 Cardedu, Sardaigne Italie",193,1 sur 6,Cardedu  ,Italie  ,Europe||Italie||Sardaigne||Province of Ogliastra||Cardedu,5.0,4.0,Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Location de vélos||Navette aéroport||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Sauna||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Snack-bar||Piscine avec bar intégré||Bar côté piscine||Vélos disponibles||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Service d'autobus||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Hammam||Manucure||Massage||Baignoire de plein air||Bain de vapeur||Services d'épilation||Réservé aux adultes||Stockage des bagages||Concierge||Chaises longues/chaises de plage||Parasols||Réception 24 heures sur 24||Climatisation||Plage privée||Balcon privé||Service en chambre||Minibar||Télévision à écran plat||Bidet||Douche à l'italienne||Coffre-fort||Sèche-cheveux||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Location de vélos||Navette aéroport||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Sauna||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Snack-bar||Piscine avec bar intégré||Bar côté piscine||Vélos disponibles||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Service d'autobus||Soins du visage||Bain de pieds||Massage des pieds||Massage corporel complet||Hammam||Manucure||Massage||Baignoire de plein air||Bain de vapeur||Services d'épilation||Réservé aux adultes||Stockage des bagages||Concierge||Chaises longues/chaises de plage||Parasols||Réception 24 heures sur 24||Climatisation||Plage privée||Balcon privé||Service en chambre||Minibar||Télévision à écran plat||Bidet||Douche à l'italienne||Coffre-fort||Sèche-cheveux||Chambres non-fumeurs||Suites
Hotel Italia,https://www.tripadvisor.fr/Hotel_Review-g1238536-d779789-Reviews-Hotel_Italia-Certosa_di_Pavia_Province_of_Pavia_Lombardy.html,"Viale Partigiani 48, 27012 Certosa di Pavia Italie",,,Certosa di Pavia  ,Italie  ,Europe||Italie||Lombardie||Province of Pavia||Certosa di Pavia,4.0,3.0,,Parking gratuit||Parking sécurisé||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Hôtel non-fumeurs||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Chambres insonorisées||Climatisation||Bureau||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Parking sécurisé||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Hôtel non-fumeurs||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Chambres insonorisées||Climatisation||Bureau||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Gennarino a Mare,https://www.tripadvisor.fr/Hotel_Review-g194853-d238090-Reviews-Gennarino_a_Mare-Ponza_Island_Province_of_Latina_Lazio.html,"Via Dante, 04027, Île de Ponza Italie",,11 sur 12,Île de Ponza  ,Italie  ,Europe||Italie||Latium||Province of Latina||Île de Ponza,4.0,3.0,Au centre-ville||Original,Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Randonnée||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)
Hotel Chiaia Di Luna,https://www.tripadvisor.fr/Hotel_Review-g194853-d555290-Reviews-Hotel_Chiaia_Di_Luna-Ponza_Island_Province_of_Latina_Lazio.html,"Via Panoramica Pontine Islands, 04027, Île de Ponza Italie",,4 sur 12,Île de Ponza  ,Italie  ,Europe||Italie||Latium||Province of Latina||Île de Ponza,4.0,4.0,Vue sur l'océan||Vue sur la baie,Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Services de navette/taxi gratuits||Salle de réception||Solarium||Terrasse sur le toit||Internet||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Bar sur le toit||Service d'autobus||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Services de navette/taxi gratuits||Salle de réception||Solarium||Terrasse sur le toit||Internet||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Bar sur le toit||Service d'autobus||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Carlyle Brera Hotel,https://www.tripadvisor.fr/Hotel_Review-g187849-d204472-Reviews-Carlyle_Brera_Hotel-Milan_Lombardy.html,"Corso Giuseppe Garibaldi 84, 20121 Milan Italie",,123 sur 450,Milan  ,Italie  ,Europe||Italie||Lombardie||Milan,4.0,4.0,Intermédiaire||Affaires,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Chaises hautes disponibles||Navette aéroport||Salles de réunion||Stockage des bagages||Concierge||Garage||Wi-Fi||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Snack-bar||Service de taxi||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Rideaux occultants||Peignoirs||Climatisation||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||TV par câble/satellite||Bidet||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Télévision à écran plat||Douche à l'italienne||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Chaises hautes disponibles||Navette aéroport||Salles de réunion||Stockage des bagages||Concierge||Garage||Wi-Fi||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Snack-bar||Service de taxi||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Rideaux occultants||Peignoirs||Climatisation||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||TV par câble/satellite||Bidet||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Télévision à écran plat||Douche à l'italienne||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
